person,personLabel,category,property,propertyLabel,startYear,profession,professionLabel,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q178575,Rafael López Gutiérrez,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1900,http://www.wikidata.org/entity/Q82955,politician,15,,2024-06-23T14:52:15Z
http://www.wikidata.org/entity/Q184440,Jorge Amado,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1931,http://www.wikidata.org/entity/Q82955,politician,77,,2024-12-08T04:29:42Z
http://www.wikidata.org/entity/Q180975,Andrew Lloyd Webber,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1965,http://www.wikidata.org/entity/Q82955,politician,66,,2024-12-08T04:28:18Z
http://www.wikidata.org/entity/Q185718,Alexander Kolchak,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1886,http://www.wikidata.org/entity/Q82955,politician,72,,2024-12-06T12:11:44Z
http://www.wikidata.org/entity/Q167543,Husni al-Za'im,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1917,http://www.wikidata.org/entity/Q82955,politician,24,,2024-09-21T00:02:38Z
http://www.wikidata.org/entity/Q160252,Frederic Leighton,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1848,http://www.wikidata.org/entity/Q82955,politician,42,,2024-12-06T12:29:24Z
http://www.wikidata.org/entity/Q188783,Moshe Dayan,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1932,http://www.wikidata.org/entity/Q82955,politician,76,,2024-11-25T10:45:50Z
http://www.wikidata.org/entity/Q158136,Kirron Kher,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1983,http://www.wikidata.org/entity/Q82955,politician,33,,2024-08-06T00:57:55Z
http://www.wikidata.org/entity/Q167572,Mary Carey,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,2002,http://www.wikidata.org/entity/Q82955,politician,28,,2024-10-24T21:25:29Z
http://www.wikidata.org/entity/Q159478,Wesley Clark,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1966,http://www.wikidata.org/entity/Q82955,politician,41,,2024-11-28T08:38:28Z
http://www.wikidata.org/entity/Q181182,Hassan Nasrallah,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1992,http://www.wikidata.org/entity/Q82955,politician,90,,2024-12-07T11:15:51Z
http://www.wikidata.org/entity/Q174438,Madeleine Albright,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1972,http://www.wikidata.org/entity/Q82955,politician,102,,2024-11-16T02:16:41Z
http://www.wikidata.org/entity/Q182781,Muhammad Ali of Egypt,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1784,http://www.wikidata.org/entity/Q82955,politician,71,,2024-12-02T23:34:10Z
http://www.wikidata.org/entity/Q170357,Maxime Weygand,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1887,http://www.wikidata.org/entity/Q82955,politician,41,,2024-11-27T21:29:37Z
http://www.wikidata.org/entity/Q158232,Prince Charles Alexander of Lorraine,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1736,http://www.wikidata.org/entity/Q82955,politician,35,,2024-10-11T13:05:47Z
http://www.wikidata.org/entity/Q161842,Jaan Kross,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1954,http://www.wikidata.org/entity/Q82955,politician,36,,2024-12-08T04:20:01Z
http://www.wikidata.org/entity/Q165816,Dara Singh,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1947,http://www.wikidata.org/entity/Q82955,politician,30,,2024-10-07T03:26:32Z
http://www.wikidata.org/entity/Q160772,Vicky Leandros,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1965,http://www.wikidata.org/entity/Q82955,politician,43,,2024-12-07T06:06:45Z
http://www.wikidata.org/entity/Q165519,August Neidhardt von Gneisenau,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1779,http://www.wikidata.org/entity/Q82955,politician,28,,2024-12-08T17:10:42Z
http://www.wikidata.org/entity/Q254041,Domingo Faustino Sarmiento,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1834,http://www.wikidata.org/entity/Q82955,politician,51,,2024-12-07T17:05:17Z
http://www.wikidata.org/entity/Q253862,Yoshiko Yamaguchi,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1938,http://www.wikidata.org/entity/Q82955,politician,29,,2024-11-07T21:35:24Z
http://www.wikidata.org/entity/Q230046,Gianni Rivera,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1959,http://www.wikidata.org/entity/Q82955,politician,55,,2024-11-17T03:00:16Z
http://www.wikidata.org/entity/Q239728,Mima Jaušovec,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1975,http://www.wikidata.org/entity/Q82955,politician,29,,2024-10-25T00:28:05Z
http://www.wikidata.org/entity/Q219646,Vicente Blasco Ibáñez,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1888,http://www.wikidata.org/entity/Q82955,politician,58,,2024-12-08T04:50:40Z
http://www.wikidata.org/entity/Q228611,Melina Mercouri,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1945,http://www.wikidata.org/entity/Q82955,politician,55,,2024-12-09T10:26:11Z
http://www.wikidata.org/entity/Q254022,Suzy Eddie Izzard,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1982,http://www.wikidata.org/entity/Q82955,politician,53,,2024-12-08T05:02:31Z
http://www.wikidata.org/entity/Q256763,Anne Holt,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1993,http://www.wikidata.org/entity/Q82955,politician,27,,2024-10-19T22:30:44Z
http://www.wikidata.org/entity/Q242609,André Masséna,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1775,http://www.wikidata.org/entity/Q82955,politician,49,,2024-12-08T05:00:41Z
http://www.wikidata.org/entity/Q251125,Branko Mamula,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1941,http://www.wikidata.org/entity/Q82955,politician,17,,2024-10-02T09:46:41Z
http://www.wikidata.org/entity/Q220536,Kal Penn,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1998,http://www.wikidata.org/entity/Q82955,politician,49,,2024-10-22T23:55:25Z
http://www.wikidata.org/entity/Q219017,Dušan Simović,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1900,http://www.wikidata.org/entity/Q82955,politician,27,,2024-10-13T09:40:14Z
http://www.wikidata.org/entity/Q254220,Alina Kabaeva,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1996,http://www.wikidata.org/entity/Q82955,politician,46,,2024-11-26T04:35:46Z
http://www.wikidata.org/entity/Q231690,Bhimrao Ramji Ambedkar,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1919,http://www.wikidata.org/entity/Q82955,politician,147,,2024-11-06T07:56:25Z
http://www.wikidata.org/entity/Q232260,Ruth Rendell,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1962,http://www.wikidata.org/entity/Q82955,politician,47,,2024-12-08T04:54:26Z
http://www.wikidata.org/entity/Q230586,Laura Esquivel,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1989,http://www.wikidata.org/entity/Q82955,politician,44,,2024-11-16T05:10:51Z
http://www.wikidata.org/entity/Q239337,Philip III the Good,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1419,http://www.wikidata.org/entity/Q82955,politician,58,,2024-12-09T10:02:55Z
http://www.wikidata.org/entity/Q223568,Omar Suleiman,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1954,http://www.wikidata.org/entity/Q82955,politician,37,,2024-10-21T13:58:24Z
http://www.wikidata.org/entity/Q231979,Gabriela Szabo,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1992,http://www.wikidata.org/entity/Q82955,politician,35,,2024-07-25T09:51:54Z
http://www.wikidata.org/entity/Q245198,Željko Ražnatović,Personalities,http://www.wikidata.org/prop/direct/P2031,http://www.wikidata.org/prop/direct/P2031,1991,http://www.wikidata.org/entity/Q82955,politician,43,,2024-10-14T17:05:23Z
