event,eventLabel,category,property,propertyLabel,value,sitelinks,dateCreated,dateModified,entityType
http://www.wikidata.org/entity/Q4815339,athletics at the 2011 Pan American Games – men's 100 metres,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,33,3,,2023-11-20T09:53:43Z,Sports Event
http://www.wikidata.org/entity/Q4815342,athletics at the 2011 Pan American Games – men's 200 metres,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,32,3,,2023-11-20T09:53:44Z,Sports Event
http://www.wikidata.org/entity/Q4951945,boxing at the 2011 Pan American Games – women's light welterweight,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,7,2,,2023-11-20T09:55:30Z,Sports Event
http://www.wikidata.org/entity/Q4951937,boxing at the 2011 Pan American Games – lightweight,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,11,2,,2023-03-19T02:13:18Z,Sports Event
http://www.wikidata.org/entity/Q4815389,athletics at the 2011 Pan American Games – women's triple jump,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,15,3,,2023-11-20T09:54:50Z,Sports Event
http://www.wikidata.org/entity/Q4815379,athletics at the 2011 Pan American Games – women's discus throw,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,11,3,,2023-11-20T09:54:11Z,Sports Event
http://www.wikidata.org/entity/Q4815355,athletics at the 2011 Pan American Games – men's hammer throw,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,12,3,,2024-11-23T20:40:24Z,Sports Event
http://www.wikidata.org/entity/Q5033136,canoeing at the 2011 Pan American Games – men's K-1 1000 metres,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,9,3,,2023-11-20T09:55:33Z,Sports Event
http://www.wikidata.org/entity/Q4951939,boxing at the 2011 Pan American Games – super heavyweight,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,2,,2023-11-20T09:55:11Z,Sports Event
http://www.wikidata.org/entity/Q4902667,biathlon at the 2010 Winter Paralympics – men's individual,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,21,2,,2023-06-22T19:25:10Z,Sports Event
http://www.wikidata.org/entity/Q4818281,women's football at the 2003 Island Games,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,5,,2023-11-10T05:35:45Z,Sports Event
http://www.wikidata.org/entity/Q4951938,boxing at the 2011 Pan American Games – middleweight,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,12,2,,2023-11-20T09:55:06Z,Sports Event
http://www.wikidata.org/entity/Q4815369,athletics at the 2011 Pan American Games – women's 200 metres,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,15,3,,2023-11-20T09:53:59Z,Sports Event
http://www.wikidata.org/entity/Q4815361,athletics at the 2011 Pan American Games – men's shot put,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,13,3,,2023-11-20T09:53:54Z,Sports Event
http://www.wikidata.org/entity/Q4815380,athletics at the 2011 Pan American Games – women's hammer throw,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,14,3,,2023-11-20T09:54:13Z,Sports Event
http://www.wikidata.org/entity/Q5033138,canoeing at the 2011 Pan American Games – men's K-1 200 metres,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,12,3,,2023-11-20T09:55:33Z,Sports Event
http://www.wikidata.org/entity/Q4819106,women's football at the 2007 Island Games,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,11,4,,2023-11-10T05:35:46Z,Sports Event
http://www.wikidata.org/entity/Q4815370,athletics at the 2011 Pan American Games – women's 20 kilometres walk,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,17,3,,2023-11-20T09:54:02Z,Sports Event
http://www.wikidata.org/entity/Q4818448,football at the 2005 Island Games – women's tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,6,5,,2024-08-03T06:10:30Z,Sports Event
http://www.wikidata.org/entity/Q4815353,athletics at the 2011 Pan American Games – men's decathlon,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,14,3,,2023-11-20T09:53:50Z,Sports Event
http://www.wikidata.org/entity/Q115250276,International University Sports Festival,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,36,4,,2023-09-07T15:10:12Z,Sports Event
http://www.wikidata.org/entity/Q25784,fencing at the 1996 Summer Olympics – women's foil,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,40,4,,2024-11-11T08:51:43Z,Sports Event
http://www.wikidata.org/entity/Q55137831,2019 Canada Winter Games,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,2383,1,,2024-07-17T21:10:12Z,Sports Event
http://www.wikidata.org/entity/Q2949741,1948–49 Irish League,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,12,6,,2024-07-29T04:44:20Z,Sports Event
http://www.wikidata.org/entity/Q300168,FIVB Volleyball World League,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,36,33,,2023-02-06T06:28:47Z,Sports Event
http://www.wikidata.org/entity/Q55316104,2023 Winter Universiade,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,1443,16,,2024-03-18T06:54:35Z,Sports Event
http://www.wikidata.org/entity/Q1014234,2008 Beijing Wushu Tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,128,6,,2022-05-16T00:19:26Z,Sports Event
http://www.wikidata.org/entity/Q3008684,Trofeu Moscardó,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,2,3,,2023-12-11T09:45:20Z,Sports Event
http://www.wikidata.org/entity/Q4509500,Q4509500,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,11,3,,2021-06-28T16:42:45Z,Sports Event
http://www.wikidata.org/entity/Q13014612,2021 SEA Games,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,11,18,,2024-11-21T17:32:42Z,Sports Event
http://www.wikidata.org/entity/Q577698,MLS Cup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,2,24,,2024-02-28T20:50:56Z,Sports Event
http://www.wikidata.org/entity/Q17492911,2022 Mediterranean Games,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,24,22,,2024-11-21T17:35:16Z,Sports Event
http://www.wikidata.org/entity/Q17492911,2022 Mediterranean Games,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,36,22,,2024-11-21T17:35:16Z,Sports Event
http://www.wikidata.org/entity/Q4509499,Q4509499,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,2,,2021-03-05T07:30:24Z,Sports Event
http://www.wikidata.org/entity/Q1058187,Q1058187,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,2,,2024-01-30T01:50:44Z,Sports Event
http://www.wikidata.org/entity/Q30751497,1990 Micronesian Games,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,875,1,,2023-05-28T18:10:49Z,Sports Event
http://www.wikidata.org/entity/Q1117175,Nations Cup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,4,12,,2023-06-24T08:45:57Z,Sports Event
http://www.wikidata.org/entity/Q191152,Zentropacup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,4,9,,2024-06-03T15:03:12Z,Sports Event
http://www.wikidata.org/entity/Q2704778,FIBA U18 EuroBasket,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,16,,2024-06-13T20:01:15Z,Sports Event
http://www.wikidata.org/entity/Q280149,A3 Champions Cup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,4,12,,2024-01-20T16:51:35Z,Sports Event
http://www.wikidata.org/entity/Q2594601,FIBA U16 Women's EuroBasket,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,10,,2024-06-13T20:02:13Z,Sports Event
http://www.wikidata.org/entity/Q1476843,Q1476843,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,19,1,,2021-06-01T13:19:31Z,Sports Event
http://www.wikidata.org/entity/Q658806,Swiss Cup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,64,32,,2023-10-17T12:10:17Z,Sports Event
http://www.wikidata.org/entity/Q25782,fencing at the 1996 Summer Olympics – women's team épée,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,33,4,,2024-11-08T11:06:16Z,Sports Event
http://www.wikidata.org/entity/Q787505,Men's College World Series,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,2,7,,2024-05-08T17:29:41Z,Sports Event
http://www.wikidata.org/entity/Q787505,Men's College World Series,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,4,7,,2024-05-08T17:29:41Z,Sports Event
http://www.wikidata.org/entity/Q787505,Men's College World Series,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,7,,2024-05-08T17:29:41Z,Sports Event
http://www.wikidata.org/entity/Q670053,UEFA Women's Under-19 Championship,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,25,,2024-11-06T22:13:03Z,Sports Event
http://www.wikidata.org/entity/Q30926606,2018 South American Games,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,4010,9,,2023-02-22T08:39:03Z,Sports Event
http://www.wikidata.org/entity/Q19951358,2018 European Sports Championships,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,3843,13,,2024-08-09T09:01:41Z,Sports Event
http://www.wikidata.org/entity/Q2700135,FIBA U20 Women's EuroBasket,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,12,,2024-06-13T20:03:00Z,Sports Event
http://www.wikidata.org/entity/Q83452631,2021 Islamic Solidarity Games,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,4200,15,,2024-10-06T00:08:16Z,Sports Event
http://www.wikidata.org/entity/Q2629588,FIBA U16 EuroBasket,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,16,,2024-06-13T20:00:26Z,Sports Event
http://www.wikidata.org/entity/Q949525,World Polo Championship,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,11,,2024-06-05T02:03:34Z,Sports Event
http://www.wikidata.org/entity/Q390246,Q390246,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,4,2,,2024-04-15T15:33:19Z,Sports Event
http://www.wikidata.org/entity/Q17112170,2019 European Games,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,4082,39,,2024-08-06T15:16:06Z,Sports Event
http://www.wikidata.org/entity/Q3691819,Women's Junior Pan-American Volleyball Cup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,9,5,,2024-08-24T12:05:13Z,Sports Event
http://www.wikidata.org/entity/Q15303820,1926 Women's World Games,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,100,6,,2024-09-17T08:28:36Z,Sports Event
http://www.wikidata.org/entity/Q22026344,2019 World Beach Games,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,1200,12,,2024-05-11T20:24:03Z,Sports Event
http://www.wikidata.org/entity/Q16656308,2017 Islamic Solidarity Games,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,54,17,,2024-03-31T03:58:35Z,Sports Event
http://www.wikidata.org/entity/Q22815157,2023 SEA Games,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,11,16,,2024-11-21T17:32:47Z,Sports Event
http://www.wikidata.org/entity/Q1438260,Q1438260,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,13,3,,2021-03-07T15:12:07Z,Sports Event
http://www.wikidata.org/entity/Q533351,Kentish Challenge Cup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,4,2,,2024-06-05T01:37:19Z,Sports Event
http://www.wikidata.org/entity/Q4243930,2012 Russian Bandy Women's Cup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,5,1,,2021-03-26T14:01:22Z,Sports Event
http://www.wikidata.org/entity/Q2387545,1936–37 Irish League,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,14,6,,2024-07-29T04:43:33Z,Sports Event
http://www.wikidata.org/entity/Q16623580,2015 Games of the Small States of Europe,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,789,10,,2024-03-31T03:58:05Z,Sports Event
http://www.wikidata.org/entity/Q430418,Copa de Oro,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,4,17,,2024-10-28T13:16:28Z,Sports Event
http://www.wikidata.org/entity/Q643656,2010–11 Russian Professional Basketball League,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,4,,2021-04-23T08:17:43Z,Sports Event
http://www.wikidata.org/entity/Q25793,fencing at the 1996 Summer Olympics – men's épée,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,45,5,,2024-11-11T08:47:49Z,Sports Event
http://www.wikidata.org/entity/Q57581511,2018 Invictus Games,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,500,3,,2024-09-30T09:04:40Z,Sports Event
http://www.wikidata.org/entity/Q874564,Arabian Gulf Cup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,29,,2024-10-31T19:48:04Z,Sports Event
http://www.wikidata.org/entity/Q2280241,FIBA Oceania Championship for Women,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,2,8,,2024-06-29T22:30:53Z,Sports Event
http://www.wikidata.org/entity/Q192202,Cricket World Cup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,62,,2024-11-06T16:49:09Z,Sports Event
http://www.wikidata.org/entity/Q677053,UEFA European Under-19 Championship,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,35,,2024-11-07T18:04:14Z,Sports Event
http://www.wikidata.org/entity/Q3535276,Six Nations Under 20s Championship,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,6,7,,2024-10-20T00:58:39Z,Sports Event
http://www.wikidata.org/entity/Q22815157,2023 SEA Games,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,6210,16,,2024-11-21T17:32:47Z,Sports Event
http://www.wikidata.org/entity/Q25791,fencing at the 1996 Summer Olympics – women's team foil,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,33,3,,2024-11-08T11:06:13Z,Sports Event
http://www.wikidata.org/entity/Q2445079,FIFA Beach Soccer World Cup qualification (CONMEBOL),Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,10,,2024-06-05T01:30:38Z,Sports Event
http://www.wikidata.org/entity/Q25939,fencing at the 1996 Summer Olympics – men's foil,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,45,4,,2024-11-11T08:48:27Z,Sports Event
http://www.wikidata.org/entity/Q39057517,2023 European Games,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,50,27,,2024-11-21T17:30:04Z,Sports Event
http://www.wikidata.org/entity/Q725960,UEFA European Under-17 Championship,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,31,,2024-11-07T18:02:36Z,Sports Event
http://www.wikidata.org/entity/Q25780,fencing at the 1996 Summer Olympics – men's sabre,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,43,4,,2024-11-11T08:49:00Z,Sports Event
http://www.wikidata.org/entity/Q15215398,2019 Summer Universiade,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8000,23,,2024-08-24T13:23:55Z,Sports Event
http://www.wikidata.org/entity/Q810308,FIBA Asia Cup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,31,,2024-02-10T05:34:01Z,Sports Event
http://www.wikidata.org/entity/Q25795,fencing at the 1996 Summer Olympics – women's épée,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,48,4,,2024-11-11T08:50:06Z,Sports Event
http://www.wikidata.org/entity/Q4509501,Q4509501,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,19,2,,2021-03-06T12:33:22Z,Sports Event
http://www.wikidata.org/entity/Q16145326,Q16145326,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,20358,1,,2022-10-07T13:13:53Z,Sports Event
http://www.wikidata.org/entity/Q326418,FIFA Futsal World Cup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,24,41,,2024-09-23T03:57:12Z,Sports Event
http://www.wikidata.org/entity/Q284163,2022 FIFA World Cup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,32,130,,2024-12-02T05:38:05Z,Sports Event
http://www.wikidata.org/entity/Q2126192,Copa del Rey Juvenil de Fútbol,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,8,,2024-07-12T00:11:35Z,Sports Event
http://www.wikidata.org/entity/Q50328866,2011 New Zealand Winter Games,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,1000,1,,2024-07-17T21:09:50Z,Sports Event
http://www.wikidata.org/entity/Q46996535,2019 European Youth Olympic Winter Festival,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,1600,13,,2024-03-31T12:36:02Z,Sports Event
http://www.wikidata.org/entity/Q22226400,2016 South Asian Games,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,12,,2024-11-21T17:32:53Z,Sports Event
http://www.wikidata.org/entity/Q25798,fencing at the 1996 Summer Olympics – men's team épée,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,33,3,,2024-11-08T11:06:07Z,Sports Event
http://www.wikidata.org/entity/Q1083915,UEFA Women's Under-17 Championship,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,26,,2024-11-06T22:13:54Z,Sports Event
http://www.wikidata.org/entity/Q475959,Albert Schweitzer Tournament,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,9,,2024-03-23T07:44:44Z,Sports Event
http://www.wikidata.org/entity/Q2189811,K-1 World MAX 2007 World Championship Final,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,4,,2023-04-24T15:03:49Z,Sports Event
http://www.wikidata.org/entity/Q330395,EHF Champions League,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,35,,2024-09-16T22:42:58Z,Sports Event
http://www.wikidata.org/entity/Q969348,TIM Trophy,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,3,14,,2024-04-02T22:56:50Z,Sports Event
http://www.wikidata.org/entity/Q3736900,FIBA Under-18 AmeriCup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,5,,2024-09-11T21:45:46Z,Sports Event
http://www.wikidata.org/entity/Q279588,A1 Grand Prix,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,21,25,,2024-11-16T21:54:40Z,Sports Event
http://www.wikidata.org/entity/Q279588,A1 Grand Prix,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,22,25,,2024-11-16T21:54:40Z,Sports Event
http://www.wikidata.org/entity/Q279588,A1 Grand Prix,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,24,25,,2024-11-16T21:54:40Z,Sports Event
http://www.wikidata.org/entity/Q279588,A1 Grand Prix,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,25,25,,2024-11-16T21:54:40Z,Sports Event
http://www.wikidata.org/entity/Q968639,FIBA Under-18 Women's AmeriCup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,5,,2024-09-11T21:45:38Z,Sports Event
http://www.wikidata.org/entity/Q1813633,1997 Tournoi de France,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,4,15,,2024-06-05T00:45:41Z,Sports Event
http://www.wikidata.org/entity/Q1353741,Pan-Pacific Championship,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,4,11,,2024-11-08T04:02:41Z,Sports Event
http://www.wikidata.org/entity/Q1426482,IIHF Continental Cup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,48,23,,2024-10-21T12:33:56Z,Sports Event
http://www.wikidata.org/entity/Q810327,FIBA Oceania Championship,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,2,20,,2024-09-01T16:33:54Z,Sports Event
http://www.wikidata.org/entity/Q60997780,Q60997780,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,25616,1,,2023-12-12T16:50:58Z,Sports Event
http://www.wikidata.org/entity/Q2949255,FIBA U18 Women's EuroBasket,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,12,,2024-06-13T20:02:35Z,Sports Event
http://www.wikidata.org/entity/Q15256150,1994 FESPIC Games,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,2081,2,,2024-11-30T07:27:46Z,Sports Event
http://www.wikidata.org/entity/Q2613195,FIBA U20 EuroBasket,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,16,18,,2024-06-13T20:01:40Z,Sports Event
http://www.wikidata.org/entity/Q25803,fencing at the 1996 Summer Olympics – men's team sabre,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,33,3,,2024-11-08T11:06:04Z,Sports Event
http://www.wikidata.org/entity/Q16823772,2017 European Youth Olympic Winter Festival,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,646,9,,2024-07-17T21:00:32Z,Sports Event
http://www.wikidata.org/entity/Q15990727,2017 Summer Deaflympics,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,2615,13,,2024-10-19T18:36:31Z,Sports Event
http://www.wikidata.org/entity/Q13624108,10th National Games of the People's Republic of China,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,9986,2,,2024-08-12T02:17:51Z,Sports Event
http://www.wikidata.org/entity/Q5443186,fencing at the 2011 Pan American Games – women's sabre,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,18,3,,2023-11-20T09:57:33Z,Sports Event
http://www.wikidata.org/entity/Q6503671,lawn bowls at the 2010 Commonwealth Games – women's triples,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,54,1,,2022-09-24T03:45:16Z,Sports Event
http://www.wikidata.org/entity/Q6070448,shooting at the 2011 Pan American Games – women's 50 metre rifle three positions,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,24,2,,2022-03-12T10:29:45Z,Sports Event
http://www.wikidata.org/entity/Q5198539,cycling at the 2011 Pan American Games – women's omnium,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,2,,2023-11-20T09:56:28Z,Sports Event
http://www.wikidata.org/entity/Q4620230,2011 AFL finals series,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,8,1,,2023-10-26T07:42:06Z,Sports Event
http://www.wikidata.org/entity/Q4509511,Q4509511,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,13,2,,2021-03-05T23:28:19Z,Sports Event
http://www.wikidata.org/entity/Q5198538,cycling at the 2011 Pan American Games – women's keirin,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,7,2,,2023-11-20T09:56:27Z,Sports Event
http://www.wikidata.org/entity/Q7501000,shooting at the 2011 Pan American Games – men's trap,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,28,2,,2023-11-20T09:58:50Z,Sports Event
http://www.wikidata.org/entity/Q5198544,cycling at the 2011 Pan American Games – women's sprint,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,11,2,,2023-11-20T09:56:30Z,Sports Event
http://www.wikidata.org/entity/Q6987885,Nehru Cup,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,7,5,,2024-03-16T06:57:02Z,Sports Event
http://www.wikidata.org/entity/Q11868450,IIHF World U20 Championship Division I,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,12,3,,2024-11-04T19:33:07Z,Sports Event
http://www.wikidata.org/entity/Q5198468,cycling at the 2010 Commonwealth Games – men's road race,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,130,1,,2022-09-24T03:48:22Z,Sports Event
http://www.wikidata.org/entity/Q5033146,canoeing at the 2011 Pan American Games – women's K-1 500 metres,Sports,http://www.wikidata.org/prop/direct/P1132,http://www.wikidata.org/prop/direct/P1132,10,3,,2023-11-20T09:55:37Z,Sports Event
